id,flightType,SDT,STA,ETA,ATA,RTK,TER,FBR,LBR,BDC,FLC,airlineLogo,FLN,REG,statusCode,statusTextDe,statusTextEn,airportName,cityDe,cityEn,search,POR,ICT,TYP,TYS,model,manufacturerName,isSchengen,isCommercial,airline,codeShare,viaAirportName,viaCityDe,viaCityEn,STD,ETD,ATD,CAM,CAA,GAT,PDS,EBT,CIR
1648531,A,2024-06-16T00:00:00Z,2024-06-16T05:45:00Z,,,,2,,,,UA,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/united.jpg?vs=1&rev=b46120f7ec0c43609a2f758e7e9c053d,003,,,,,O'Hare International Airport,Chicago,Chicago,UA003 UA 003 UNITED AIRLINES ORD  O'Hare International Airport Chicago Chicago        UA3 UA03 UA0003 UA 0003,ORD,B763,767,76W,B767-300 (Winglets),Boeing,,True,UNITED AIRLINES,,,,,,,,,,,,,
1648532,A,2024-06-16T00:00:00Z,2024-06-16T20:50:00Z,,,,1,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,267,,,,,Airport,Ibiza,Ibiza,WK267 WK 267 EDELWEISS IBZ  Airport Ibiza Ibiza       LX_8267_SWR WK0267 WK 0267 LX8267 LX 8267,IBZ,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8267_SWR,,,,,,,,,,,,
1648533,A,2024-06-16T00:00:00Z,2024-06-16T18:30:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1059,,,,,Airport,Hamburg,Hamburg,LX1059 LX 1059 SWISS HAM  Airport Hamburg Hamburg       ,HAM,A20N,32N,32N,A320 Neo,Airbus,True,True,SWISS,,,,,,,,,,,,,
1648534,A,2024-06-16T00:00:00Z,2024-06-16T19:05:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1277,,,,,Kastrup,Kopenhagen,Copenhagen,LX1277 LX 1277 SWISS CPH  Kastrup Kopenhagen Copenhagen       SK_3500_SAS SK3500 SK 3500,CPH,E190,EMJ,E90,ERJ-190,Embraer,True,True,SWISS,SK_3500_SAS,,,,,,,,,,,,
1648535,A,2024-06-16T00:00:00Z,2024-06-16T07:55:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2083,,,,,Airport,Lissabon,Lisbon,LX2083 LX 2083 SWISS LIS  Airport Lissabon Lisbon       TP_8205_TAP TP8205 TP 8205,LIS,A321,32B,32B,A321 (Sharklets),Airbus,True,True,SWISS,TP_8205_TAP,,,,,,,,,,,,
1648536,A,2024-06-16T00:00:00Z,2024-06-16T11:50:00Z,,,,2,,,,JU,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/serbia.svg?vs=1&rev=0a735251cc47478ca480da052f83497c,332,,,,,Nikola Tesla Airport,Belgrad,Belgrade,"JU332 JU 332 AIR SERBIA BEG  Nikola Tesla Airport Belgrad Belgrade       FB_1895_LZB, BT_5709_BTI JU0332 JU 0332 FB1895 FB 1895 BT5709 BT 5709",BEG,A319,319,319,A319,Airbus,,True,AIR SERBIA,"FB_1895_LZB, BT_5709_BTI",,,,,,,,,,,,
1648537,A,2024-06-16T00:00:00Z,2024-06-16T13:05:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1851,,,,,Makedonia,Thessaloniki,Thessaloniki,LX1851 LX 1851 SWISS SKG  Makedonia Thessaloniki Thessaloniki       TP_8465_TAP TP8465 TP 8465,SKG,A320,320,320,A320,Airbus,True,True,SWISS,TP_8465_TAP,,,,,,,,,,,,
1648538,A,2024-06-16T00:00:00Z,2024-06-16T18:05:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1623,,,,,Malpensa,Mailand,Milan,LX1623 LX 1623 SWISS MXP  Malpensa Mailand Milan       LA_8797_LAN LA8797 LA 8797,MXP,E295,EMJ,295,ERJ-195 E2,Embraer,True,True,SWISS,LA_8797_LAN,,,,,,,,,,,,
1648539,A,2024-06-16T00:00:00Z,2024-06-16T16:40:00Z,,,,2,,,,KL,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/klm.svg?vs=1&rev=4b8ef62311eb45909066dc822fca5058,1925,,,,,Schiphol,Amsterdam,Amsterdam,KL1925 KL 1925 KLM ROYAL DUTCH AIRL AMS  Schiphol Amsterdam Amsterdam       ,AMS,B738,73H,73H,B737-800 (Winglets),Boeing,True,True,KLM ROYAL DUTCH AIRL,,,,,,,,,,,,,
1648540,A,2024-06-16T00:00:00Z,2024-06-16T06:50:00Z,,,,2,,,,XQ,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/sun.svg?vs=1&rev=49520f1ae53f4ec59bbc226811f944c6,124,,,,,Antalya,Antalya,Antalya,XQ124 XQ 124 SUNEXPRESS AYT  Antalya Antalya Antalya        XQ0124 XQ 0124,AYT,B738,73H,73H,B737-800 (Winglets),Boeing,,True,SUNEXPRESS,,,,,,,,,,,,,
1648541,A,2024-06-16T00:00:00Z,2024-06-16T14:35:00Z,,,,2,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1417,,,,,Nikola Tesla Airport,Belgrad,Belgrade,LX1417 LX 1417 SWISS BEG  Nikola Tesla Airport Belgrad Belgrade       TP_8453_TAP TP8453 TP 8453,BEG,A320,320,320,A320,Airbus,,True,SWISS,TP_8453_TAP,,,,,,,,,,,,
1648542,A,2024-06-16T00:00:00Z,2024-06-16T08:05:00Z,,,,1,,,,AZ,,572,,,,,Fiumicino International Airport Leonardo da Vinci,Rom,Rome,"AZ572 AZ 572 ITA AIRWAYS FCO  Fiumicino International Airport Leonardo da Vinci Rom Rome       EY_2906_ETD, AR_7220_ARG, DL_6648_DAL AZ0572 AZ 0572 EY2906 EY 2906 AR7220 AR 7220 DL6648 DL 6648",FCO,A320,320,320,A320,Airbus,True,True,ITA AIRWAYS,"EY_2906_ETD, AR_7220_ARG, DL_6648_DAL",,,,,,,,,,,,
1648543,A,2024-06-16T00:00:00Z,2024-06-16T08:35:00Z,,,,2,,,,PC,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/pegasus.svg?vs=1&rev=ab0ec7afe79543fda62fb6bf93a1e7b8,947,TCRBD,,,,Sabiha Gokçen International Airport,Istanbul,Istanbul,PC947 PC 947 PEGASUS AIRLINES SAW  Sabiha Gokçen International Airport Istanbul Istanbul        PC0947 PC 0947,SAW,A21N,32Q,32Q,A321 Neo,Airbus,,True,PEGASUS AIRLINES,,,,,,,,,,,,,
1648544,A,2024-06-16T00:00:00Z,2024-06-16T04:20:00Z,,,,2,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,055,HBJHA,,,,Logan International Airport,Boston,Boston,LX055 LX 055 SWISS BOS  Logan International Airport Boston Boston       UA_9805_UAL LX55 LX0055 LX 0055 UA9805 UA 9805,BOS,A333,330,333,A330-300,Airbus,,True,SWISS,UA_9805_UAL,,,,,,,,,,,,
1648545,A,2024-06-16T00:00:00Z,2024-06-16T07:50:00Z,,,,2,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,387,,,,,Costa Smeralda,Olbia,Olbia,WK387 WK 387 EDELWEISS OLB  Costa Smeralda Olbia Olbia       LX_8387_SWR WK0387 WK 0387 LX8387 LX 8387,OLB,BCS1,220,221,A220-100,Airbus,True,True,EDELWEISS,LX_8387_SWR,,,,,,,,,,,,
1648546,A,2024-06-16T00:00:00Z,2024-06-16T05:15:00Z,,,,2,,,,XQ,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/sun.svg?vs=1&rev=49520f1ae53f4ec59bbc226811f944c6,758,,,,,Oguzeli International Airport,Gaziantep,Gaziantep,XQ758 XQ 758 SUNEXPRESS GZT  Oguzeli International Airport Gaziantep Gaziantep        XQ0758 XQ 0758,GZT,B738,73H,73H,B737-800 (Winglets),Boeing,,True,SUNEXPRESS,,,,,,,,,,,,,
1648547,A,2024-06-16T00:00:00Z,2024-06-16T15:10:00Z,,,,1,,,,UX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/europa.svg?vs=1&rev=000d6747b9ec452089b94883bc3c779e,1671,,,,,Barajaz - Adolfo Suárez Airport,Madrid,Madrid,UX1671 UX 1671 AIR EUROPA MAD  Barajaz - Adolfo Suárez Airport Madrid Madrid       ,MAD,B738,73H,73H,B737-800 (Winglets),Boeing,True,True,AIR EUROPA,,,,,,,,,,,,,
1648548,A,2024-06-16T00:00:00Z,2024-06-16T20:55:00Z,,,,1,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,399,,,,,Fontanarossa,Catania,Catania,WK399 WK 399 EDELWEISS CTA  Fontanarossa Catania Catania       LX_8399_SWR WK0399 WK 0399 LX8399 LX 8399,CTA,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8399_SWR,,,,,,,,,,,,
1648549,A,2024-06-16T00:00:00Z,2024-06-16T10:25:00Z,,,,2,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,121,,,,,Zarzis,Djerba,Djerba,WK121 WK 121 EDELWEISS DJE  Zarzis Djerba Djerba       LX_8121_SWR WK0121 WK 0121 LX8121 LX 8121,DJE,A320,320,320,A320,Airbus,,True,EDELWEISS,LX_8121_SWR,,,,,,,,,,,,
1648550,A,2024-06-16T00:00:00Z,2024-06-16T20:45:00Z,,,,1,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,351,,,,,N. Kazantzakis International Airport,Heraklion,Heraklion,WK351 WK 351 EDELWEISS HER  N. Kazantzakis International Airport Heraklion Heraklion       LX_8351_SWR WK0351 WK 0351 LX8351 LX 8351,HER,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8351_SWR,,,,,,,,,,,,
1648551,A,2024-06-16T00:00:00Z,2024-06-16T08:25:00Z,,,,2,,,,GM,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/chair.svg?vs=1&rev=06e62bc9d6bf4ad69eca26a2cdb34af4,639,HBJOK,,,,St.Paul the Apostle,Ohrid,Ohrid,GM639 GM 639 CHAIR AIRLINES AG OHD  St.Paul the Apostle Ohrid Ohrid        GM0639 GM 0639,OHD,A320,320,320,A320,Airbus,,True,CHAIR AIRLINES AG,,,,,,,,,,,,,
1648552,A,2024-06-16T00:00:00Z,2024-06-16T14:05:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,817,,,,,Airport,Hannover,Hanover,LX817 LX 817 SWISS HAJ  Airport Hannover Hanover       TP_8445_TAP LX0817 LX 0817 TP8445 TP 8445,HAJ,BCS1,220,221,A220-100,Airbus,True,True,SWISS,TP_8445_TAP,,,,,,,,,,,,
1648553,A,2024-06-16T00:00:00Z,2024-06-16T05:55:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1317,,,,,Airport,Tallinn,Tallinn,LX1317 LX 1317 SWISS TLL  Airport Tallinn Tallinn       ,TLL,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,,,,,,,,,
1648554,A,2024-06-16T00:00:00Z,2024-06-16T19:00:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,829,,,,,Airport,Hannover,Hanover,LX829 LX 829 SWISS HAJ  Airport Hannover Hanover        LX0829 LX 0829,HAJ,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,,,,,,,,,
1648555,A,2024-06-16T00:00:00Z,2024-06-16T13:10:00Z,,,,2,,,,SM,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/cairo.svg?vs=1&rev=4f1a3de588cb4b249a2b18178b1f2d90,2920,,,,,International Airport,Hurghada,Hurghada,SM2920 SM 2920 AIR CAIRO HRG  International Airport Hurghada Hurghada       ,HRG,A320,320,320,A320,Airbus,,True,AIR CAIRO,,,,,,,,,,,,,
1648556,A,2024-06-16T00:00:00Z,2024-06-16T14:20:00Z,,,,1,,,,LH,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/lufthansa_neu.jpg?vs=1&rev=49c6298f9d5f49649a7f5641611a6a95,2370,DACNQ,,,,Franz J. Strauss Airport,München,Munich,LH2370 LH 2370 LUFTHANSA MUC  Franz J. Strauss Airport München Munich       ,MUC,CRJ9,CR9,CR9,CL-600 Regional Jet CRJ-900,Mitsubishi,True,True,LUFTHANSA,,,,,,,,,,,,,
1648557,A,2024-06-16T00:00:00Z,2024-06-16T09:05:00Z,,,,2,,,,IB,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/iberia.svg?vs=1&rev=9e931eff02794460a4a0ba71a37ef138,3464,,,,,Barajaz - Adolfo Suárez Airport,Madrid,Madrid,IB3464 IB 3464 IBERIA MAD  Barajaz - Adolfo Suárez Airport Madrid Madrid       ,MAD,A321,321,321,A321,Airbus,True,True,IBERIA,,,,,,,,,,,,,
1648558,A,2024-06-16T00:00:00Z,2024-06-16T14:40:00Z,,,,2,,,,GM,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/chair.svg?vs=1&rev=06e62bc9d6bf4ad69eca26a2cdb34af4,603,HBJOS,,,,International Airport,Pristina,Pristina,GM603 GM 603 CHAIR AIRLINES AG PRN  International Airport Pristina Pristina        GM0603 GM 0603,PRN,A320,320,320,A320,Airbus,,True,CHAIR AIRLINES AG,,,,,,,,,,,,,
1648559,A,2024-06-16T00:00:00Z,2024-06-16T06:10:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2147,,,,,International Airport,Valencia,Valencia,LX2147 LX 2147 SWISS VLC  International Airport Valencia Valencia       AC_6775_ACA AC6775 AC 6775,VLC,A320,320,320,A320,Airbus,True,True,SWISS,AC_6775_ACA,,,,,,,,,,,,
1648560,A,2024-06-16T00:00:00Z,2024-06-16T12:45:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2159,,,,,International Airport,Palma De Mallorca,Palma De Mallorca,LX2159 LX 2159 SWISS PMI  International Airport Palma De Mallorca Palma De Mallorca       ,PMI,A321,321,321,A321,Airbus,True,True,SWISS,,,,,,,,,,,,,
1648561,A,2024-06-16T00:00:00Z,2024-06-16T20:20:00Z,,,,1,,,,IB,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/iberia.svg?vs=1&rev=9e931eff02794460a4a0ba71a37ef138,3476,,,,,Barajaz - Adolfo Suárez Airport,Madrid,Madrid,IB3476 IB 3476 IBERIA MAD  Barajaz - Adolfo Suárez Airport Madrid Madrid       ,MAD,A321,321,321,A321,Airbus,True,True,IBERIA,,,,,,,,,,,,,
1648562,A,2024-06-16T00:00:00Z,2024-06-16T13:45:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2111,,,,,Airport,Malaga,Malaga,LX2111 LX 2111 SWISS AGP  Airport Malaga Malaga       ,AGP,A20N,32N,32N,A320 Neo,Airbus,True,True,SWISS,,,,,,,,,,,,,
1648563,A,2024-06-16T00:00:00Z,2024-06-16T07:15:00Z,,,,1,,,,EJU,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/easyjet.svg?vs=1&rev=e82c0b4e64a644ad8c5b7d83be2da787,5511,,,,,Airport,Alicante,Alicante,EJU5511 EJU 5511 EASYJET  ALC  Airport Alicante Alicante       ,ALC,A319,319,319,A319,Airbus,True,True,EASYJET ,,,,,,,,,,,,,
1648564,A,2024-06-16T00:00:00Z,2024-06-16T04:15:00Z,,,,2,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,177,HBJNE,,,,Changi,Singapur,Singapore,LX177 LX 177 SWISS SIN  Changi Singapur Singapore       SQ_2929_SIA LX0177 LX 0177 SQ2929 SQ 2929,SIN,B77W,777,77W,B777-300ER,Boeing,,True,SWISS,SQ_2929_SIA,,,,,,,,,,,,
1648565,A,2024-06-16T00:00:00Z,2024-06-16T06:05:00Z,,,,1,,,,OS,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/austrian.png?vs=1&rev=4ef32f2bea6841cf8c95271557f34132,561,OELBO,,,,Schwechat,Wien,Vienna,OS561 OS 561 AUSTRIAN AIRLINES VIE  Schwechat Wien Vienna        OS0561 OS 0561,VIE,A320,320,320,A320,Airbus,True,True,AUSTRIAN AIRLINES,,,,,,,,,,,,,
1648566,A,2024-06-16T00:00:00Z,2024-06-16T16:15:00Z,,,,2,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,189,,,,,International Airport,Shanghai,Shanghai,LX189 LX 189 SWISS PVG  International Airport Shanghai Shanghai        LX0189 LX 0189,PVG,A343,340,343,A340-300,Airbus,,True,SWISS,,,,,,,,,,,,,
1648567,A,2024-06-16T00:00:00Z,2024-06-16T17:45:00Z,,,,1,,,,EW,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/euro.svg?vs=1&rev=e18b64616a2d46b4a346fd2f517c9895,762,DABGN,,,,Airport,Köln Bonn,Cologne Bonn,EW762 EW 762 EUROWINGS CGN  Airport Köln Bonn Cologne Bonn       LX_4425_SWR EW0762 EW 0762 LX4425 LX 4425,CGN,A319,319,319,A319,Airbus,True,True,EUROWINGS,LX_4425_SWR,,,,,,,,,,,,
1648568,A,2024-06-16T00:00:00Z,2024-06-16T06:45:00Z,,,,1,,,,LH,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/lufthansa_neu.jpg?vs=1&rev=49c6298f9d5f49649a7f5641611a6a95,1184,,,,,Main Intl.,Frankfurt,Frankfurt,LH1184 LH 1184 LUFTHANSA FRA  Main Intl. Frankfurt Frankfurt       ,FRA,A319,319,319,A319,Airbus,True,True,LUFTHANSA,,,,,,,,,,,,,
1648569,A,2024-06-16T00:00:00Z,2024-06-16T09:45:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,751,,,,,Airport,Luxemburg,Luxembourg,LX751 LX 751 SWISS LUX  Airport Luxemburg Luxembourg       AC_6789_ACA LX0751 LX 0751 AC6789 AC 6789,LUX,BCS3,220,223,A220-300,Airbus,True,True,SWISS,AC_6789_ACA,,,,,,,,,,,,
1648570,A,2024-06-16T00:00:00Z,2024-06-16T08:25:00Z,,,,2,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,003,HBJMD,,,,Mc Carran International Airport,Las Vegas,Las Vegas,WK003 WK 003 EDELWEISS LAS  Mc Carran International Airport Las Vegas Las Vegas       LX_8003_SWR WK3 WK03 WK0003 WK 0003 LX8003 LX 8003,LAS,A343,340,343,A340-300,Airbus,,True,EDELWEISS,LX_8003_SWR,,,,,,,,,,,,
1648571,A,2024-06-16T00:00:00Z,2024-06-16T09:05:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,787,,,,,National,Brüssel,Brussels,"LX787 LX 787 SWISS BRU  National Brüssel Brussels       UA_9793_UAL, SQ_2971_SIA, SN_5103_BEL, CX_6600_CPA, AC_6785_ACA LX0787 LX 0787 UA9793 UA 9793 SQ2971 SQ 2971 SN5103 SN 5103 CX6600 CX 6600 AC6785 AC 6785",BRU,A320,320,320,A320,Airbus,True,True,SWISS,"UA_9793_UAL, SQ_2971_SIA, SN_5103_BEL, CX_6600_CPA, AC_6785_ACA",,,,,,,,,,,,
1648572,A,2024-06-16T00:00:00Z,2024-06-16T15:25:00Z,,,,1,,,,LH,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/lufthansa_neu.jpg?vs=1&rev=49c6298f9d5f49649a7f5641611a6a95,1196,,,,,Main Intl.,Frankfurt,Frankfurt,LH1196 LH 1196 LUFTHANSA FRA  Main Intl. Frankfurt Frankfurt       ,FRA,A319,319,319,A319,Airbus,True,True,LUFTHANSA,,,,,,,,,,,,,
1648573,A,2024-06-16T00:00:00Z,2024-06-16T19:25:00Z,,,,2,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,327,,,,,Heathrow,London,London,LX327 LX 327 SWISS LHR  Heathrow London London       NH_6754_ANA LX0327 LX 0327 NH6754 NH 6754,LHR,A21N,32Q,32Q,A321 Neo,Airbus,,True,SWISS,NH_6754_ANA,,,,,,,,,,,,
1648574,A,2024-06-16T00:00:00Z,2024-06-16T14:05:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,569,,,,,Côte d'Azur,Nizza,Nice,LX569 LX 569 SWISS NCE  Côte d'Azur Nizza Nice        LX0569 LX 0569,NCE,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,,,,,,,,,
1648575,A,2024-06-16T00:00:00Z,2024-06-16T15:30:00Z,,,,2,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,257,,,,,Airport,Menorca,Menorca,WK257 WK 257 EDELWEISS MAH  Airport Menorca Menorca       LX_8257_SWR WK0257 WK 0257 LX8257 LX 8257,MAH,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8257_SWR,,,,,,,,,,,,
1648576,A,2024-06-16T00:00:00Z,2024-06-16T16:20:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1251,,,,,Arlanda,Stockholm,Stockholm,LX1251 LX 1251 SWISS ARN  Arlanda Stockholm Stockholm       SK_3515_SAS SK3515 SK 3515,ARN,A320,320,320,A320,Airbus,True,True,SWISS,SK_3515_SAS,,,,,,,,,,,,
1648577,A,2024-06-16T00:00:00Z,2024-06-16T14:10:00Z,,,,2,,,,GM,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/chair.svg?vs=1&rev=06e62bc9d6bf4ad69eca26a2cdb34af4,101,HBJOK,,,,International Airport,Palma De Mallorca,Palma De Mallorca,GM101 GM 101 CHAIR AIRLINES AG PMI  International Airport Palma De Mallorca Palma De Mallorca        GM0101 GM 0101,PMI,A320,320,320,A320,Airbus,True,True,CHAIR AIRLINES AG,,,,,,,,,,,,,
1648578,A,2024-06-16T00:00:00Z,2024-06-16T11:05:00Z,,,,1,,,,VY,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/vueling.svg?vs=1&rev=5b698c8e11174af5b5b4feecc217f700,8348,,,,,International Airport,Palma De Mallorca,Palma De Mallorca,VY8348 VY 8348 VUELING PMI  International Airport Palma De Mallorca Palma De Mallorca       IB_5764_IBE IB5764 IB 5764,PMI,A320,320,320,A320,Airbus,True,True,VUELING,IB_5764_IBE,,,,,,,,,,,,
1648579,A,2024-06-16T00:00:00Z,2024-06-16T05:50:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1887,,,,,Henri Coanda,Bukarest,Bucharest,LX1887 LX 1887 SWISS OTP  Henri Coanda Bukarest Bucharest       AC_6768_ACA AC6768 AC 6768,OTP,BCS3,220,223,A220-300,Airbus,True,True,SWISS,AC_6768_ACA,,,,,,,,,,,,
1648580,A,2024-06-16T00:00:00Z,2024-06-16T07:45:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1069,,,,,Main Intl.,Frankfurt,Frankfurt,LX1069 LX 1069 SWISS FRA  Main Intl. Frankfurt Frankfurt       LH_5736_DLH LH5736 LH 5736,FRA,BCS3,220,223,A220-300,Airbus,True,True,SWISS,LH_5736_DLH,,,,,,,,,,,,
1648581,A,2024-06-16T00:00:00Z,2024-06-16T10:15:00Z,,,,2,,,,BA,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/british.svg?vs=1&rev=a665e55df3da4cb4aab06cb75fcd95c8,712,,,,,Heathrow,London,London,"BA712 BA 712 BRITISH AIRWAYS LHR  Heathrow London London       QR_9774_QTR, AA_7143_AAL, CX_7211_CPA, JL_6533_JAL, MH_9928_MAS BA0712 BA 0712 QR9774 QR 9774 AA7143 AA 7143 CX7211 CX 7211 JL6533 JL 6533 MH9928 MH 9928",LHR,A320,320,320,A320,Airbus,,True,BRITISH AIRWAYS,"QR_9774_QTR, AA_7143_AAL, CX_7211_CPA, JL_6533_JAL, MH_9928_MAS",,,,,,,,,,,,
1648582,A,2024-06-16T00:00:00Z,2024-06-16T14:25:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1057,,,,,Airport,Hamburg,Hamburg,LX1057 LX 1057 SWISS HAM  Airport Hamburg Hamburg       ,HAM,A321,321,321,A321,Airbus,True,True,SWISS,,,,,,,,,,,,,
